num,Participante,Lugar_admin,Modalidad,Edad,Género,Grupo,Validez,Creencia,ValidezxCreencia,Silogismo,Aceptación,Correctas
2728,286,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,36,I,I,II,8,0,1
2729,286,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,36,V,C,VC,1,1,1
2730,286,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,36,V,I,VI,2,1,1
2731,286,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,36,I,C,IC,3,0,1
2732,286,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,36,I,I,II,4,0,1
2733,286,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,36,V,C,VC,5,1,1
2734,286,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,36,V,I,VI,6,1,1
2735,286,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,36,I,C,IC,7,1,0
2736,286,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,36,I,I,II,8,1,0
2737,287,Lógica y Epistemología UCC 2°,Resolución Individual Pre,21,F,36,V,C,VC,1,1,1
2738,287,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,36,V,I,VI,2,1,1
2739,287,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,36,I,C,IC,3,0,1
2740,287,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,36,I,I,II,4,0,1
2741,287,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,36,V,C,VC,5,1,1
2742,287,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,36,V,I,VI,6,1,1
2743,287,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,36,I,C,IC,7,0,1
2744,287,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,36,I,I,II,8,0,1
2745,287,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,36,V,C,VC,1,1,1
2746,287,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,36,V,I,VI,2,1,1
2747,287,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,36,I,C,IC,3,0,1
2748,287,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,36,I,I,II,4,0,1
2749,287,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,36,V,C,VC,5,1,1
2750,287,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,36,V,I,VI,6,1,1
2751,287,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,36,I,C,IC,7,1,0
2752,287,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,36,I,I,II,8,1,0
2753,288,Lógica y Epistemología UCC 2°,Resolución Individual Pre,19,F,36,V,C,VC,1,1,1
2754,288,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,36,V,I,VI,2,1,1
2755,288,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,36,I,C,IC,3,0,1
2756,288,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,36,I,I,II,4,0,1
2757,288,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,36,V,C,VC,5,1,1
2758,288,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,36,V,I,VI,6,1,1
2759,288,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,36,I,C,IC,7,1,0
2760,288,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,36,I,I,II,8,1,0
2761,288,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,36,V,C,VC,1,1,1
2762,288,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,36,V,I,VI,2,1,1
2763,288,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,36,I,C,IC,3,0,1
2764,288,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,36,I,I,II,4,0,1
2765,288,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,36,V,C,VC,5,1,1
2766,288,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,36,V,I,VI,6,1,1
2767,288,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,36,I,C,IC,7,1,0
2768,288,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,36,I,I,II,8,1,0
2769,288,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,36,V,C,VC,1,1,1
2770,288,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,36,V,I,VI,2,1,1
2771,288,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,36,I,C,IC,3,0,1
2772,288,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,36,I,I,II,4,0,1
2773,288,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,36,V,C,VC,5,1,1
2774,288,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,36,V,I,VI,6,1,1
2775,288,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,36,I,C,IC,7,1,0
2776,288,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,36,I,I,II,8,1,0
2777,289,Lógica y Epistemología UCC 2°,Resolución Individual Pre,54,F,37,V,C,VC,1,1,1
2778,289,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,V,I,VI,2,0,0
2779,289,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,I,C,IC,3,1,0
2780,289,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,I,I,II,4,0,1
2781,289,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,V,C,VC,5,1,1
2782,289,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,V,I,VI,6,0,0
2783,289,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,I,C,IC,7,1,0
2784,289,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,I,I,II,8,0,1
2785,289,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,V,C,VC,1,1,1
2786,289,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,V,I,VI,2,1,1
2787,289,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,I,C,IC,3,1,0
2788,289,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,I,I,II,4,1,0
2789,289,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,V,C,VC,5,1,1
2790,289,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,V,I,VI,6,1,1
2791,289,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,I,C,IC,7,1,0
2792,289,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,I,I,II,8,1,0
2793,290,Lógica y Epistemología UCC 2°,Resolución Individual Pre,20,F,37,V,C,VC,1,1,1
2794,290,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,V,I,VI,2,0,0
2795,290,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,I,C,IC,3,1,0
2796,290,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,I,I,II,4,0,1
2797,290,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,V,C,VC,5,1,1
2798,290,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,V,I,VI,6,1,1
2799,290,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,I,C,IC,7,0,1
2800,290,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,I,I,II,8,0,1
2801,290,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,V,C,VC,1,1,1
2802,290,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,V,I,VI,2,1,1
2803,290,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,I,C,IC,3,1,0
2804,290,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,I,I,II,4,1,0
2805,290,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,V,C,VC,5,1,1
2806,290,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,V,I,VI,6,1,1
2807,290,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,I,C,IC,7,1,0
2808,290,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,I,I,II,8,1,0
2809,291,Lógica y Epistemología UCC 2°,Resolución Individual Pre,19,F,37,V,C,VC,1,1,1
2810,291,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,V,I,VI,2,0,0
2811,291,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,I,C,IC,3,1,0
2812,291,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,I,I,II,4,0,1
2813,291,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,V,C,VC,5,1,1
2814,291,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,V,I,VI,6,1,1
2815,291,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,I,C,IC,7,0,1
2816,291,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,I,I,II,8,0,1
2817,291,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,V,C,VC,1,1,1
2818,291,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,V,I,VI,2,1,1
2819,291,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,I,C,IC,3,1,0
2820,291,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,I,I,II,4,1,0
2821,291,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,V,C,VC,5,1,1
2822,291,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,V,I,VI,6,1,1
2823,291,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,I,C,IC,7,1,0
2824,291,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,I,I,II,8,1,0
2825,292,Lógica y Epistemología UCC 2°,Resolución Individual Pre,19,F,37,V,C,VC,1,0,0
2826,292,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,V,I,VI,2,0,0
2827,292,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,I,C,IC,3,0,1
2828,292,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,I,I,II,4,0,1
2829,292,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,V,C,VC,5,0,0
2830,292,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,V,I,VI,6,0,0
2831,292,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,I,C,IC,7,1,0
2832,292,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,I,I,II,8,0,1
2833,292,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,V,C,VC,1,1,1
2834,292,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,V,I,VI,2,1,1
2835,292,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,I,C,IC,3,1,0
2836,292,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,I,I,II,4,1,0
2837,292,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,V,C,VC,5,1,1
2838,292,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,V,I,VI,6,1,1
2839,292,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,I,C,IC,7,1,0
2840,292,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,I,I,II,8,1,0
2841,293,Lógica y Epistemología UCC 2°,Resolución Individual Pre,20,F,37,V,C,VC,1,1,1
2842,293,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,V,I,VI,2,1,1
2843,293,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,I,C,IC,3,0,1
2844,293,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,I,I,II,4,0,1
2845,293,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,V,C,VC,5,1,1
2846,293,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,V,I,VI,6,1,1
2847,293,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,I,C,IC,7,0,1
2848,293,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,37,I,I,II,8,0,1
2849,293,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,V,C,VC,1,1,1
2850,293,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,V,I,VI,2,1,1
2851,293,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,I,C,IC,3,1,0
2852,293,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,I,I,II,4,1,0
2853,293,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,V,C,VC,5,1,1
2854,293,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,V,I,VI,6,1,1
2855,293,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,I,C,IC,7,1,0
2856,293,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,37,I,I,II,8,1,0
2857,293,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,37,V,C,VC,1,1,1
2858,293,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,37,V,I,VI,2,1,1
2859,293,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,37,I,C,IC,3,1,0
2860,293,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,37,I,I,II,4,1,0
2861,293,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,37,V,C,VC,5,1,1
2862,293,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,37,V,I,VI,6,1,1
2863,293,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,37,I,C,IC,7,1,0
2864,293,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,37,I,I,II,8,1,0
2865,294,Metodología de la investigación I UCC 1°,Resolución Individual Pre,19,F,38,V,C,VC,1,1,1
2866,294,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,V,I,VI,2,0,0
2867,294,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,I,C,IC,3,0,1
2868,294,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,I,I,II,4,0,1
2869,294,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,V,C,VC,5,1,1
2870,294,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,V,I,VI,6,1,1
2871,294,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,I,C,IC,7,1,0
2872,294,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,I,I,II,8,0,1
2873,294,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,V,C,VC,1,0,0
2874,294,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,V,I,VI,2,1,1
2875,294,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,I,C,IC,3,0,1
2876,294,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,I,I,II,4,0,1
2877,294,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,V,C,VC,5,1,1
2878,294,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,V,I,VI,6,1,1
2879,294,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,I,C,IC,7,0,1
2880,294,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,I,I,II,8,1,0
2881,295,Metodología de la investigación I UCC 1°,Resolución Individual Pre,18,F,38,V,C,VC,1,1,1
2882,295,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,V,I,VI,2,1,1
2883,295,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,I,C,IC,3,0,1
2884,295,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,I,I,II,4,0,1
2885,295,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,V,C,VC,5,1,1
2886,295,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,V,I,VI,6,1,1
2887,295,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,I,C,IC,7,1,0
2888,295,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,I,I,II,8,0,1
2889,295,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,V,C,VC,1,1,1
2890,295,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,V,I,VI,2,1,1
2891,295,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,I,C,IC,3,1,0
2892,295,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,I,I,II,4,0,1
2893,295,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,V,C,VC,5,1,1
2894,295,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,V,I,VI,6,1,1
2895,295,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,I,C,IC,7,1,0
2896,295,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,I,I,II,8,1,0
2897,296,Metodología de la investigación I UCC 1°,Resolución Individual Pre,23,F,38,V,C,VC,1,1,1
2898,296,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,V,I,VI,2,1,1
2899,296,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,I,C,IC,3,0,1
2900,296,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,I,I,II,4,0,1
2901,296,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,V,C,VC,5,1,1
2902,296,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,V,I,VI,6,1,1
2903,296,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,I,C,IC,7,0,1
2904,296,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,I,I,II,8,0,1
2905,296,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,V,C,VC,1,1,1
2906,296,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,V,I,VI,2,1,1
2907,296,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,I,C,IC,3,0,1
2908,296,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,I,I,II,4,0,1
2909,296,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,V,C,VC,5,1,1
2910,296,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,V,I,VI,6,1,1
2911,296,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,I,C,IC,7,1,0
2912,296,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,I,I,II,8,1,0
2913,297,Metodología de la investigación I UCC 1°,Resolución Individual Pre,19,F,38,V,C,VC,1,1,1
2914,297,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,V,I,VI,2,0,0
2915,297,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,I,C,IC,3,1,0
2916,297,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,I,I,II,4,0,1
2917,297,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,V,C,VC,5,1,1
2918,297,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,V,I,VI,6,1,1
2919,297,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,I,C,IC,7,1,0
2920,297,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,I,I,II,8,0,1
2921,297,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,V,C,VC,1,0,0
2922,297,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,V,I,VI,2,1,1
2923,297,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,I,C,IC,3,1,0
2924,297,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,I,I,II,4,0,1
2925,297,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,V,C,VC,5,1,1
2926,297,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,V,I,VI,6,1,1
2927,297,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,I,C,IC,7,1,0
2928,297,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,I,I,II,8,1,0
2929,298,Metodología de la investigación I UCC 1°,Resolución Individual Pre,18,F,38,V,C,VC,1,1,1
2930,298,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,V,I,VI,2,0,0
2931,298,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,I,C,IC,3,1,0
2932,298,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,I,I,II,4,0,1
2933,298,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,V,C,VC,5,1,1
2934,298,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,V,I,VI,6,0,0
2935,298,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,I,C,IC,7,1,0
2936,298,Metodología de la investigación I UCC 1°,Resolución Individual Pre, , ,38,I,I,II,8,0,1
2937,298,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,V,C,VC,1,1,1
2938,298,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,V,I,VI,2,0,0
2939,298,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,I,C,IC,3,1,0
2940,298,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,I,I,II,4,0,1
2941,298,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,V,C,VC,5,1,1
2942,298,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,V,I,VI,6,1,1
2943,298,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,I,C,IC,7,1,0
2944,298,Metodología de la investigación I UCC 1°,Resolución Individual Post, , ,38,I,I,II,8,1,0
2945,298,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,38,V,C,VC,1,1,1
2946,298,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,38,V,I,VI,2,1,1
2947,298,Metodología de la investigación I UCC 1°,Resolución Grupal, , ,38,I,C,IC,3,1,0
